video,entry_frame,entry_time,sync_offset_sec
curvecam.mp4,4113,73.44584066555537,0.0
curvecam2.mp4,4166,74.392262,0.9464213344446364
sidecam.mp4,4249,75.87439253955354,2.428551873998174
